imdbId,title,releaseYear,genre,actors,directors
tt2187972,Shirin Farhad Ki Toh Nikal Padi,2012,Romance,Kavin Dave | Kurush Deboo | Boman Irani | Daisy Irani,Bela Segal
tt2188749,Gali Gali Chor Hai,2012,Drama,Mohit Baghet | Sahaj Bradoria | Mugdha Godse | Shalin Gupta,Rumi Jaffery
tt2188805,Login,2012,Drama | Thriller,Himanshu Bhatt | Roy Radhika | Akkash Basnet | Rashmi Gautam,Sanjeev Reddy
tt2188893,Staying Alive,2012,Drama,Khan Jahangir Khan | Anant Mahadevan | Navni Parihar | Chandan Sanyal,Anant Mahadevan
tt2190256,Daal Mein kuch kaala hai,2012,Comedy,Anand Balraj | Sudesh Berry | Kishore Anand Bhanushali | Raj Singh Chaudhary,Anand Balraj
tt2191164,Station,2014,Crime | Drama | Thriller,Kanika Batra | Gulshan Grover | Rohiet Nair | Sameer Kevin Roy,Saad Khan
tt2191641,Chaar Din Ki Chandni,2012,Comedy | Romance,Rana Jung Bahadur | Mukul Dev | Harish | Farida Jalal,Samir Karnik
tt2191721,Jodi Breakers,2012,Comedy | Musical | Romance,Bipasha Basu | Helen | Pradeep Kharab | Madhavan,Ashwini Chaudhary
tt2193145,Maharana Pratap: The First Freedom Fighter,2012,Action | War,Narayan Singh Sisodia | Kuldeep Chaturvedi | Payal Kumawat | Naveen Jinger,Pradeep Kumawat
tt2203308,Aashiqui 2,2013,Drama | Music | Musical,Aditya Roy Kapoor | Shraddha Kapoor | Shaad Randhawa | Salil Acharya,Mohit Suri
tt2207668,Chakradhaar,2012,Action,Abishek Anand | Zakir Hussain | Darshan Jariwala | Vidya Malvade,Dharam Prakash | Shakur Sir
tt2208248,Machhli Jal Ki Rani Hai,2014,Horror,Swara Bhaskar | Reema Debnath | Saurabh Dubey | Hritu,Debaloy Dey
tt2210576,Myoho,2012,Drama,Kanwaljit Singh | Yashpal Sharma | Malay Chakrabarty | Brijendra Kala,Ranjan Shandilya
tt2213054,Kai po che!,2013,Drama | Sport,Asif Basra | Digvijay Deshmukh | Manav Kaul | Amrita Puri,Abhishek Kapoor
tt2215163,Issaq,2013,Drama,Malini Awasthi | Sandeep Bose | Amyra Dastur | Makrand Deshpande,Manish Tiwary
tt2215477,Goliyon Ki Rasleela Ram-Leela,2013,Drama | Musical | Romance,Deepika Padukone | Ranveer Singh | Supriya Pathak | Sharad Kelkar,Sanjay Leela Bhansali
tt2216852,Main Aur Mr. Riight,2014,Comedy | Romance,Barun Sobti | Shenaz Treasury | Kavi Shastri | Danny Sura,Adeeb Rais
tt2220828,Identity Card,2014,Comedy | Drama | Sci-Fi,Tia Bajpai | Brijendra Kala | Prashaant Kumar | Vipin Sharma,Rahat Kazmi
tt2222550,1920: Evil Returns,2012,Drama | Horror | Romance,Vicky Ahuja | Tia Bajpai | Sharad Kelkar | Vidya Malvade,Bhushan Patel
tt2222716,Baat Bann Gayi,2013,Comedy | Romance,Anisa Butt | Ali Fazal | Gulshan Grover | Razzak Khan,Shuja Ali
tt2224254,3 Bachelors,2012,Comedy | Romance,Sharman Joshi | Negar Khan | Nigaar Khan | Manish Nagpal,Ajai Sinha
tt2224313,Listen... Amaya,2013,Drama,Farooq Shaikh | Deepti Naval | Swara Bhaskar | Amala Akkineni,Avinash Kumar Singh
tt2224317,Lootera,2013,Drama | Romance,Ranveer Singh | Sonakshi Sinha | Adil Hussain | Vikrant Massey,Vikramaditya Motwane
tt2224541,Tutiya Dil,2012,Romance,Sidhant Kapur | Iris Maity | Suzanna Mukherjee | Nikhil Sabharwal,Amit Khanna
tt2226666,Jism 2,2012,Drama | Romance | Thriller,Randeep Hooda | Sunny Leone | Arunoday Singh | Junayeed Bin Fakhrul,Pooja Bhatt
tt2229842,Table No. 21,2013,Adventure | Thriller,Paresh Rawal | Rajeev Khandelwal | Tina Desai | Dhruv Ganesh,Aditya Datt
tt2232524,Mere Dost Picture Abhi Baaki Hai,2012,Comedy,Sunil Shetty | Udita Goswami | Rajpal Yadav | Mukesh Ahuja,Rajnish Thakur
tt2234328,Siyaah..,2012,Horror,Habeeb Aidroos | Zarine Ali | Madhulagna Das | Faheem Ul Haq,Aziz Naser
tt2236494,Shudra the Rising,2012,History,Habib Aazmi | Priya Annatram | Pravin Baby | Mahesh Balraj,Sanjiv Jaiswal
tt2241224,Cheenti Cheenti Bang Bang,2008,Animation | Family,Asrani | Mahesh Manjrekar | Anjan Srivastav | Ashish Vidyarthi,R.D. Mallik
tt2243336,Aalaap,2012,Sci-Fi,Omkar Das Manikpuri | Ashish Patil | Pitobash | Amit Purohit,Manish Manikpuri
tt2246533,2 Nights in Soul Valley,2012,Adventure | Horror | Mystery,Hemant Pandey | Sumeet Sharma | Sumeet Sharma | Aakshi Khari,Harish Sharma
tt2246595,Blood Money,2012,Action | Drama | Thriller,Manish Chaudhary | Kunal Khemu | Amrita Puri | Teeshay Shah,Vishal Mahadkar
tt2246724,Ghanchakkar,2013,Comedy | Crime | Thriller,Vidya Balan | Emraan Hashmi | Parvin Dabas | Rajesh Sharma,Raj Kumar Gupta
tt2251552,Challo Driver,2012,Comedy,Vickrant Mahajan | Kainaz Motivala | Prem Chopra | Deepak Arora,Vickrant Mahajan
tt2253708,Future to Bright Hai Ji,2012,Drama,Sanjay Amar | Asrani | Neelima Azim | Aamir Bashir,Sanjay Amar
tt2255934,Aiyyaa,2012,Comedy,Rani Mukerji | Prithviraj Sukumaran | Nirmiti Sawant | Subodh Bhave,Sachin Kundalkar
tt2256514,Rush,2012,Thriller,Emraan Hashmi | Aditya Pancholi | Sagarika Ghatge | Neha Dhupia,Shamin Desai
tt2265191,Bumboo,2012,Comedy,Kavin Dave | Shailesh Hejmady | Bikramjeet Kanwarpal | Sumit Kaul,Jagdish Rajpurohit
tt2275794,Gori Tere Pyaar Mein,2013,Comedy | Romance,Imran Khan | Kareena Kapoor | Nizhalgal Ravi | Anupam Kher,Punit Malhotra
tt2275802,Satyagraha,2013,Drama,Kareena Kapoor | Amitabh Bachchan | Ajay Devgn | Arjun Rampal,Prakash Jha
tt2278422,Kamaal Dhamaal Malamaal,2012,Comedy,Asrani | Madhurima Banerjee | Shakti Kapoor | Pratima Kazmi,Priyadarshan
tt2283894,Riyasat,2014,Crime,Rajesh Khanna | Aryeman Ramsay | Raza Murad | Aryan Vaid,Ashok Tyagi
tt2292625,Chakravyuh,2012,Drama | Thriller | War,Arjun Rampal | Abhay Deol | Manoj Bajpayee | Esha Gupta,Prakash Jha
tt2294685,Jeena Hai Toh Thok Daal,2012,Drama,Ravi Kishan | Manish Vatsalya | Yashpal Sharma | Rahul Kumar,Manish Vatsalya
tt2301155,Shootout at Wadala,2013,Action | Crime,John Abraham | Kangana Ranaut | Anil Kapoor | Vineet Sharma,Sanjay Gupta
tt2306721,Second Marriage Dot Com,2012,Drama,Subhash Ahuja | Syna Anand | Raman Atre | Rajat Bhalla,Gaurav Panjwani
tt2308773,Born to Hate... Destined to Love,2012,Action | Drama | Romance,Arjun Kapoor | Parineeti Chopra | Gauhar Khan | Anil Rastogi,Habib Faisal
tt2308829,Milta Hai Chance by Chance,2011,Comedy,Divya Divedi | Sana Govil | Jawahar Jairath | Vishal Kaushik,Ramesh Modi
tt2309764,Singham Returns,2014,Action,Kareena Kapoor | Ajay Devgn | Anupam Kher | Yo Yo Honey Singh,Rohit Shetty
tt2309987,Hate Story,2012,Thriller,Paoli Dam | Nikhil Dwivedi | Gulshan Devaiah | Saurabh Dubey,Vivek Agnihotri
tt2317103,Sons of Ram,2012,Animation | Drama | Musical,Sunidhi Chauhan | Ettienne Couthino | Devansh Doshi | Saptharishi Ghosh,Kushal Ruia
tt2317135,Tamanchey,2014,Crime | Romance,Nikhil Dwivedi | Richa Chadda | Mahesh Balraj | Kislaya Dwivedi,Suryaveer Singh Bhullar
tt2317337,Vicky Donor,2012,Comedy | Romance,Ayushmann Khurrana | Yami Gautam | Annu Kapoor | Dolly Ahluwalia,Shoojit Sircar
tt2318401,Bandook,2013,Crime | Thriller,Manisha Kelkar | Arshad Khan | Ashish Kotwal | Aditya Om,Aditya Om
tt2319889,Jannat 2,2012,Crime | Drama | Thriller,Mohammed Zeeshan Ayyub | Viren Basoya | Manish Chaudhary | Esha Gupta,Kunal Deshmukh
tt2321163,ABCD (Any Body Can Dance),2013,Music | Western,Prabhudheva | Ganesh Acharya | Kay Kay Menon | Lauren Gottlieb,Remo
tt2321492,Krishna Aur Kans,2012,Animation | Action | Adventure,Manoj Bajpayee | Harish Bhimani | Neetu Chaudhary | Juhi Chawla,Vikram Veturi
tt2323964,Mere Dad Ki Maruti,2013,Comedy,Saqib Saleem | Rhea Chakraborty | Ram Kapoor | Prabal Panjabi,Ashima Chibber
tt2327389,Life Ki Toh Lag Gayi,2012,Comedy,Kay Kay Menon | Ranvir Shorey | Pradhuman Singh | Neha Bhasin,Rakesh Mehta
tt2332705,Love Recipe,2012,Comedy,Rani Agrawal | Frank M. Ahearn | Suzanne Bernert | Sudha Chandran,Amol Shetge
tt2337292,Chor chor super chor,2013,Comedy | Drama | Thriller,Deepak Dobriyal | Priya Bhatija | Anshul Kataria | Paru Uma,Rajesh. K.
tt2338151,PK,2014,Comedy | Drama | Fantasy,Aamir Khan | Anushka Sharma | Sanjay Dutt | Boman Irani,Rajkumar Hirani
tt2339549,Maximum,2012,Crime | Thriller,Mohan Agashe | Arya Babbar | Neha Dhupia | Rajendra Gupta,Kabeer Kaushik
tt2341766,Nautanki Saala!,2013,Comedy,Ayushmann Khurrana | Kunaal Roy Kapur | Pooja Salvi | Gaelyn Mendonca,Rohan Sippy
tt2343417,Chhodo Kal Ki Baatein,2012,Drama,Barkha Bisht | Balaji Iyer | Raghavendra Kadkol | Sachin Khedekar,Pramod Joshi
tt2344678,Himmatwala,2013,Action | Comedy,Ajay Devgn | Tamannaah Bhatia | Mahesh Manjrekar | Paresh Rawal,Sajid Khan
tt2346744,Cigarette Ki Tarah,2012,Romance | Thriller,Ashok Banthia | Sudesh Berry | Yuvika Chaudhry | Prashant Narayanan,Akashaditya Lama
tt2347289,Bittoo Boss,2012,Romance,Pulkit Samrat | Rajesh Bakshi | Wamiqa Gabbi | Amita Pathak,Supavitra Babul
tt2350496,The Lunchbox,2013,Drama | Romance,Irrfan Khan | Nimrat Kaur | Nawazuddin Siddiqui | Lillete Dubey,Ritesh Batra
tt2353824,Janleva 555,2012,Musical | Romance | Thriller,Shona Chabra | Raja Hasan | Akash Hora | Mann Hora,Sundeep Malani
tt2354223,Mumbai's King,2012,Drama,Rahul Bairagi | Dhanshree Jain | Arbaaz Khan | Salman Khan,Manjeet Singh
tt2354407,Teri Meri Kahaani,2012,Drama | Romance,Shahid Kapoor | Priyanka Chopra | Prachi Desai | Neha Sharma,Kunal Kohli
tt2356180,Bhaag Milkha Bhaag,2013,Biography | Drama | History,Farhan Akhtar | Sonam Kapoor | Pavan Malhotra | Art Malik,Rakeysh Omprakash Mehra
tt2356959,Ajab Gazabb Love,2012,Romance,Jacky Bhagnani | Nidhi Subbaiah | Darshan Jariwala | Kiron Kher,Sanjay Gadhvi
tt2357489,Zanjeer,2013,Action,Ram Charan | Priyanka Chopra | Sanjay Dutt | Prakash Raj,Apoorva Lakhia
tt2357926,Ramaiya Vastavaiya,2013,Comedy | Family | Romance,Shruti K. Haasan | Girish Taurani | Randhir Kapoor | Sonu Sood,Prabhudheva
tt2358412,David,2013,Action | Crime | Drama,'Chiyaan' Vikram | Neil Nitin Mukesh | Vinay Virmani | Tabu,Bejoy Nambiar
tt2359810,Raanjhanaa,2013,Drama | Romance,Dhanush | Sonam Kapoor | Mohammed Zeeshan Ayyub | Swara Bhaskar,Aanand Rai
tt2361148,Club 60,2013,Drama,Farooq Shaikh | Sarika | Raghuvir Yadav | Satish Shah,Sanjay Tripathy
tt2362778,Saheb Biwi Aur Gangster Returns,2013,Action | Crime | Drama,Raj Babbar | Mahie Gill | Mugdha Godse | Rajiv Gupta,Tigmanshu Dhulia
tt2367056,Chal Pichchur Banate Hain,2012,Drama,Sagar Bhangade | Mukesh Bhatt | Vipul Bhatt | Manmeet Dhanjal,Pritish Chakraborty
tt2369154,R... Rajkumar,2013,Action | Comedy | Romance,Shahid Kapoor | Sonakshi Sinha | Sonu Sood | Ashish Vidyarthi,Prabhudheva
tt2372222,Kick,2014,Action | Comedy | Romance,Salman Khan | Jacqueline Fernandez | Nawazuddin Siddiqui | Randeep Hooda,Sajid Nadiadwala
tt2372678,2 States,2014,Drama | Romance,Arjun Kapoor | Alia Bhatt | Amrita Singh | Revathy,Abhishek Varman
tt2377938,Special 26,2013,Crime | Drama | Thriller,Akshay Kumar | Kajal Agarwal | Manoj Bajpayee | Jimmy Shergill,Neeraj Pandey
tt2378057,?: A Question Mark,2012,Horror | Mystery | Thriller,Kiran Bhatia | Yaman Chatwal | Maanvi Gagroo | Chirag Jain,Allyson Patel | Yash Dave
tt2387495,Jalpari: The Desert Mermaid,2012,Drama | Family | Mystery,Harish Chabbra | Tannishtha Chatterjee | Parvin Dabas | Rajendra Gupta,Nila Madhab Panda
tt2389486,Mai,2013,Drama | Family,Asha Bhosle | Kshitee Jog | Shivani Joshi | Ram Kapoor,Mahesh Kodiyal
tt2389974,Aatma,2013,Drama | Horror | Thriller,Jaideep Ahlawat | Bipasha Basu | Padam Bhola | Darshan Jariwala,Suparn Verma
tt2401719,Prague,2013,Mystery | Romance | Thriller,Chandan Roy Sanyal | Arfi Lamba | Kumar Mayank | Sonia Bindra,Ashish R. Shukla
tt2402131,Kismet Love Paisa Dilli,2012,Adventure | Comedy | Crime,Vivek Oberoi | Mallika Sherawat | Neha Dhupia | Anshuman Jha,Sanjay M. Khanduri
tt2402691,Saari Raat,2013,Short | Drama,Parimal Aloke | Paru Gambhir,Parimal Aloke
tt2404027,Arjun: The Warrior Prince,2012,Animation | Action | Adventure,Yuddvir Bakolia | Ila Arun | Anjan Srivastav | Sachin Khedekar,Arnab Chaudhuri
tt2404187,Bloody Isshq,2013,Romance,Akash | Shilpa Anand | Karan Mehra | Tripta Parashar,Arup Dutta
tt2404519,3G - A Killer Connection,2013,Horror | Sci-Fi | Thriller,Neil Nitin Mukesh | Sonal Chauhan | Himani Chauhan | Devraj Das,Sheershak Anand | Shantanu Ray Chhibber
tt2404673,Overtime,2012,Drama,Frank M. Ahearn | Ramnita Chaudhry | Preeti Chauhan | Divya Dutta,Ajay Yadav
tt2406636,Bhoot Returns,2012,Horror,J.D. Chakravarthi | Nitin Jadhav | Manisha Koirala | Madhu Shalini,Ram Gopal Varma
tt2406676,Ek Thi Daayan,2013,Horror | Romance | Thriller,Emraan Hashmi | Konkona Sen Sharma | Kalki Koechlin | Huma Qureshi,Kannan Iyer
tt2416294,Rabba Main Kya Karoon,2013,Comedy | Romance,Tinnu Anand | Raj Babbar | Akash Chopra | Shakti Kapoor,Amrit Sagar
tt2423132,Akaash Vani,2013,Romance,Nushrat Bharucha | Kiran Kumar | Gautam Mehra | Sunny Singh Nijjar,Luv Ranjan
tt2429640,Murder 3,2013,Thriller,Randeep Hooda | Aditi Rao Hydari | Sara Loren | Rajesh Shringarpore,Vishesh Bhatt
tt2429930,Khwaabb,2014,Drama | Romance | Sport,Nafisa Ali | Simer Motiani | Bajrangbali Singh | Navdip Singh,Zaid Ali Khan
tt2436516,Go Goa Gone,2013,Action | Adventure | Comedy,Saif Ali Khan | Kunal Khemu | Vir Das | Anand Tiwari,Krishna D.K. | Raj Nidimoru
tt2437954,Singh Saab the Great,2013,Action | Drama,Sunny Deol | Amrita Rao | Urvashi Rautela | Prakash Raj,Anil Sharma
tt2438764,Rajjo,2013,Drama | Romance,Kangana Ranaut | Prakash Raj | Mahesh Manjrekar | Paras Arora,Vishwas Patil
tt2461132,Happy New Year,2014,Action | Comedy | Crime,Shah Rukh Khan | Deepika Padukone | Vivaan Shah | Kareena Kapoor,Farah Khan
tt2476154,Grand Masti,2013,Comedy | Drama | Romance,Ritesh Deshmukh | Vivek Oberoi | Aftab Shivdasani | Suresh Menon,Indra Kumar
tt2510874,Yamla Pagla Deewana 2,2013,Action | Comedy | Drama,Dharmendra | Sunny Deol | Bobby Deol | Neha Sharma,Sangeeth Sivan
tt2554042,Maazii,2013,Thriller,Mohammed Zeeshan Ayyub | Ashok Banthia | Devender Chaudhary | Manish Chaudhary,Jaideep Chopra
tt2556308,Holiday,2014,Action | Romance | Thriller,Akshay Kumar | Sonakshi Sinha | Freddy Daruwala | Sumeet Raghvan,A.R. Murugadoss
tt2560016,Rajdhani Express,2013,Action | Drama | Thriller,Ishrat Ali | Nishant Balgovind | Sayali Bhagat | Puja Bose,Ashok Kohli
tt2571140,Boss,2013,Action | Comedy | Drama,Akshay Kumar | Shiv Pandit | Mithun Chakraborty | Ronit Roy,Anthony D'Souza
tt2573750,Gulaab Gang,2014,Action | Drama,Madhuri Dixit | Juhi Chawla | Divya Jagdale | Priyanka Bose,Soumik Sen
tt2574698,Gunday,2014,Action | Crime | Drama,Ranveer Singh | Arjun Kapoor | Priyanka Chopra | Irrfan Khan,Ali Abbas Zafar
tt2576450,Besharam,2013,Comedy | Romance,Ranbir Kapoor | Pallavi Sharda | Rishi Kapoor | Neetu Singh,Abhinav Kashyap
tt2589600,Mere Haule Dost,2013,Comedy | Drama,Aadil Abedi | Catherine Fallows | Kiran Gadalay | Raghuvardhan Garlapati,Nitin Raghunath
tt2609218,Ragini MMS 2,2014,Horror | Romance | Thriller,Sunny Leone | Saahil Prem | Parvin Dabas | Sandhya Mridul,Bhushan Patel
tt2609468,Sona Spa,2013,Drama | Mystery | Thriller,Nivedita Bhattacharya | Devyani | Shailesh Hejmady | Neha Iyyer,Makrand Deshpande
tt2612924,Lucky Kabootar,2014,Comedy,Shradha Das | Eijaz Khan | Ravi Kishan | Atul Mathur,Shammi Chhabra
tt2613380,Pehli Nazar Ka Pyaar,2008,Romance,Vikas Anand | Sweety Chhabra | Farida Dadi | Raja Duggal,Arshad Khan | Arshad Khan
tt2613942,Dehraadun Diary,2013,Thriller,Rati Agnihotri | Neelima Azim | Rohit Bakshi | Vishal Bhosle,Milind Ukey
tt2615584,Phata Poster Nikhla Hero,2013,Action | Comedy,Shahid Kapoor | Ileana | Padmini Kolhapure | Mukesh Tiwari,Rajkumar Santoshi
tt2621000,Jolly LLB,2013,Comedy | Drama,Arshad Warsi | Amrita Rao | Boman Irani | Saurabh Shukla,Subhash Kapoor
tt2622130,Jayantabhai Ki Luv Story,2013,Action | Comedy | Romance,Zakir Hussain | Nasser | Vivek Oberoi | Neha Sharma,Vinnil Markan
tt2624852,Gangoobai,2013,Drama | Family,Sarita Joshi | Purab Kohli | Mita Vasisht | Rajendranath Zutshi,Priya Krishnaswamy
tt2630076,Super Nani,2014,Drama,Rekha | Sharman Joshi | Randhir Kapoor | Anupam Kher,Indra Kumar
tt2633598,Rise of the Zombie,2013,Drama | Horror | Thriller,Benjamin Gilani | Luke Kenny | Kirti Kulhari | Ashwin Mushran,Luke Kenny | Devaki Singh
tt2635622,The Attacks of 26/11,2013,Drama,Nana Patekar | Atul Kulkarni | Ganesh Yadav | Ferzad Jehani,Ram Gopal Varma
tt2675978,Dedh Ishqiya,2014,Comedy | Drama | Romance,Naseeruddin Shah | Madhuri Dixit | Arshad Warsi | Huma Qureshi,Abhishek Chaubey
tt2679480,Sulemani Keeda,2014,Comedy | Romance,Naveen Kasturia | Mayank Tewari | Aditi Vasudev | Karan Mirchandani,Amit Masurkar
tt2691010,Mumbai 125 KM 3D,2014,Horror,Aparna Bajpai | Karanvir Bohra | Joe Debroy | Veena Malik,Hemant Madhukar
tt2699840,John Day,2013,Drama,Naseeruddin Shah | Randeep Hooda | Taran Bajaj | Harsh Chhaya,Ahishor Solomon
tt2706264,Rangrezz,2013,Action |Drama |Adventure,Jacky Bhagnani | Priya Anand | Rajpal Yadav | Amitosh Nagpal,Priyadarshan
tt2727028,Total Chaos,2014,Comedy | Drama | Romance,Ali Zafar | Yami Gautam | Anupam Kher | Kiron Kher,Eeshwar Nivas
tt2762334,Main Tera Hero,2014,Action | Comedy | Romance,Salman Khan | Ileana | Anupam Kher | Varun Dhawan,David Dhawan
tt2767712,Badlapur Boys,2014,Drama,Annu Kapoor | Anupam Maanav | Saranya Mohan | Nishan,Shailesh Verma
tt2796318,Mickey Virus,2013,Comedy | Thriller,Manish Paul | Dean Alexandrou | Elli Avram | Varun Badola,Saurabh Varma
tt2797242,Bombay Talkies,2013,Drama,Rani Mukerji | Randeep Hooda | Saqib Saleem | Nawazuddin Siddiqui,Zoya Akhtar | Dibakar Banerjee | Karan Johar | Anurag Kashyap
tt2798620,Chhota Bheem and the Curse of Damyaan,2012,Animation | Adventure | Fantasy,Jigna Bhardwaj | Chutki | Kaustav Ghosh | Rajesh Kava,Rajiv Chilaka
tt2804026,Aurangzeb,2013,Action | Drama | Thriller,Arjun Kapoor | Prithviraj Sukumaran | Jackie Shroff | Rishi Kapoor,Atul Sabharwal
tt2806788,Fukrey,2013,Comedy | Drama | Romance,Priya Anand | Richa Chadda | Kapil Dubey | Ali Fazal,Mrigdeep Singh Lamba
tt2814372,Gippi,2013,Comedy | Drama,Divya Dutta | Arbaz Kadwani | Taaha Shah | Doorva Tripathi,Sonam Nair
tt2826126,Shree,2013,Sci-Fi,Hussain Kuwajerwala | Paresh Ganatra | Rio Kapadia | Shivani Tanksale,Rajesh Bachchani
tt2848824,Bajatey Raho,2013,Comedy | Drama | Thriller,Tusshar Kapoor | Vinay Pathak | Ranvir Shorey | Vishakha Singh,Shashant Shah
tt2855648,Madras Cafe,2013,Action | Drama | History,John Abraham | Nargis Fakhri | Rashi Khanna | Avijit Dutt,Shoojit Sircar
tt2857500,Saare Jahaan Se Mehnga...,2013,Comedy | Drama,Sanjai Mishra | Vishwa S. Badola | Ranjan Chhabra | Zakir Hussain,Anshul Sharma
tt2861320,Policegiri,2013,Action | Comedy | Drama,Sanjay Dutt | Prachi Desai | Prakash Raj | Om Puri,K.S. Ravikumar
tt2871010,Sonali Cable,2014,Drama,Rhea Chakraborty | Ali Fazal | Smita Jaykar | Raghav Juyal,Charudutt Acharya
tt2876408,Mr Joe B. Carvalho,2014,Comedy,Arshad Warsi | Soha Ali Khan | Rajesh Balwani | Geeta Basra,Samir Tewari
tt2905838,Bang Bang,2014,Action | Adventure | Comedy,Hrithik Roshan | Katrina Kaif | Pavan Malhotra | Danny Denzongpa,Siddharth Anand
tt2907156,Paranthe Wali Gali,2014,Drama | Romance,Mohinder Gujral | Yuvraj Haral | Vijayant Kohli | Neha Pawar,Sachin Gupta
tt2912578,Ankur Arora Murder Case,2013,Drama | Thriller,Tisca Chopra | Paoli Dam | Arjun Mathur | Kay Kay Menon,Sohail Tatari
tt2929840,Zindagi 50 50,2013,Drama,Swati Aggarwal | Arya Babbar | Kurush Deboo | Adi Irani,Rajiv S. Ruia
tt2941856,Enemmy,2013,Action | Crime | Drama,Mimoh Chakraborty | Mithun Chakraborty | Yuvika Chaudhry | Zakir Hussain,Ashu Trikha
tt2946506,It's Rocking: Dard-E-Disco,2012,Comedy,Asrani | Arun Bakshi | Dinesh Hingoo | Preeti Jain,Ashok Tyagi
tt2951576,One by Two,2014,Comedy | Drama | Romance,Abhay Deol | Preeti Desai | Lillete Dubey | Rati Agnihotri,Devika Bhagat
tt2976172,Sixteen,2013,Drama | Romance | Thriller,Wamiqa Gabbi | Izabelle Liete | Mehak Manwani | Highphill Mathew,Raj Purohit
tt2976176,Lakshmi,2014,Drama,Vibha Chhibber | Ram Kapoor | Satish Kaushik | Gulfam Khan,Nagesh Kukunoor
tt2978626,Entertainment,2014,Comedy,Akshay Kumar | Tamannaah Bhatia | Johnny Lever | Prakash Raj,Farhad | Sajid
tt2980794,Highway,2014,Drama | Romance,Alia Bhatt | Randeep Hooda | Durgesh Kumar | Arjun Malhotra,Imtiaz Ali
tt2988272,Shuddh Desi Romance,2013,Comedy | Drama | Romance,Sushant Singh Rajput | Parineeti Chopra | Vaani Kapoor | Rishi Kapoor,Maneesh Sharma
tt2998196,Kuku Mathur Ki Jhand Ho Gayi,2014,Comedy | Romance,Siddharth Gupta | Simran Kaur Mundi | Pallavi Batra | Roopa Ganguly,Aman Sachdeva
tt3001638,Mary Kom,2014,Biography | Drama | Sport,Priyanka Chopra | Zachary Coffin | Darshan Kumaar | Darshan Kumar,Omung Kumar
tt3005850,Sooper Se Ooper,2013,Comedy,Tinnu Anand | Mahesh Balraj | Mithilesh Chaturvedi | Vir Das,Shekhar Ghosh
tt3017412,Happy Ending,2014,Comedy | Romance,Saif Ali Khan | Ileana | Kalki Koechlin | Ranvir Shorey,Krishna D.K. | Raj Nidimoru
tt3021244,Chaarfutiya Chhokare,2014,Drama | Thriller,Soha Ali Khan | Zakir Hussain | Seema Biswas | Mukesh Tiwari,Manish Harishankar
tt3031896,Lakeer ka Fakeer,2013,Crime,Vicky Ahuja | Ajaz Khan | Maarisha | Javed Rizvi,Zubair Khan
tt3036740,Humshakals,2014,Comedy,Saif Ali Khan | Ritesh Deshmukh | Ram Kapoor | Bipasha Basu,Sajid Khan
tt3038772,Kaanchi,2014,Drama | Musical | Romance,Kartik Tiwari | Mishti | Rishi Kapoor | Mithun Chakraborty,Subhash Ghai
tt3044882,Nasha,2013,Drama | Romance | Thriller,Ranbir Chakma | Nikhil Desai | Raj Kesaria | Rohan Khurana,Amit Saxena
tt3045946,Tara: The Journey of Love and Passion,2013,Drama,Brijesh Kori | Sapna Choubisa | Shreechand Makhija | Rohit Raj,Kumar Raj
tt3056632,Manjunath,2014,Drama,Anjori Alagh | Karan Ashar | Asif Basra | Seema Biswas,Sandeep A. Varma
tt3059106,Satya 2,2013,Crime,Puneet Singh Ratn | Sharvanand | Anaika Soti | Mahesh Thakur,Ram Gopal Varma
tt3138602,Warning,2013,Adventure | Thriller,Santosh Barmola | Jitin Gulati | Manjari Phadnis | Suzana Rodrigues,Gurmeett Singh
tt3142232,Heropanti,2014,Action | Romance,Tiger Shroff | Kriti Sanon | Parth Akerkar | Anuradha Chandan,Sabir Khan
tt3142688,Finding Fanny,2014,Comedy | Drama | Romance,Deepika Padukone | Arjun Kapoor | Naseeruddin Shah | Dimple Kapadia,Homi Adajania
tt3160450,Ooops a Desi,2013,Thriller,BuAli Shah | Pragathi Yadhati | Adnan Khalid | C. Jenner Jose,C. Jenner Jose
tt3169676,Meinu Ek Ladki Chaahiye,2014,Drama,Raghuvir Yadav | Zakir Hussain | Yatin Karyekar | Irfan Raza Khan,Abhishek Bindal
tt3169704,Raqt,2013,Thriller,Shweta Bhardwaj | Gulshan Grover | Adi Irani | Farida Jalal,Adi Irani | Shiva Rindan
tt3173910,Hasee Toh Phasee,2014,Comedy | Romance,Sidharth Malhotra | Parineeti Chopra | Adah Sharma | Manoj Joshi,Vinil Matthew
tt3177332,Horror Story,2013,Horror,Aparna Bajpai | Ravish Desai | Karan Kundra | Nandini Vaid,Ayush Raina
